date,period,stock_name,stock_code,title,link,lt,class
2022-02-24,2020/04/21-2020/04/30,テラ株式会社,1433,テラ株式会社株券に係る内部者取引事件の告発について（２）,https://www.fsa.go.jp/sesc/news/c_2022/2022/20220224-2.html,English version 令和４年２月２４日 証券取引等監視委員会 テラ株式会社株券に係る内部者取引事件の告発について（２） 証券取引等監視委員会は、本日、金融商品取引法違反（内部者取引）の嫌疑で、嫌疑者１名を東京地方検察庁に告発した。告発の対象となった犯則事実については下記のとおり。 １．告発の対象となった犯則事実 犯則嫌疑者Ａは、東京証券取引所の有価証券市場に株券を上場していたテラ株式会社（以下「テラ社」という。）との間で、新型コロナウイルス感染症肺炎に対する間葉系幹細胞を用いた治療法の開発に関する共同研究に係る業務提携契約の交渉をしていたＣＥＮＥＧＥＮＩＣＳ ＪＡＰＡＮ株式会社（以下「セネジャパン社」という。）の役員から、令和２年４月下旬頃、同人が同契約の交渉に関し知った、テラ社がセネジャパン社との間で業務上の提携を行うことについての決定をした旨の重要事実の伝達を受け、法定の除外事由がないのに、同事実の公表前である同月下旬頃、証券会社を介し、東京証券取引所において、自己名義ほか１名義で、テラ社の株券合計約１５万株を代金合計約２２３０万円で買い付けたものである。 ２．関連条文 金融商品取引法 同法第１９７条の２第１３号、第１６６条第３項、同条第１項第４号、同条第２項第１号タ、同法施行令第２８条第１号 法定刑：５年以下の懲役若しくは５００万円以下の罰金又はこれを併科,1
2022-02-24,2020/04/11-2020/04/20,テラ株式会社,1433,テラ株式会社株券に係る内部者取引事件の告発について（１）,https://www.fsa.go.jp/sesc/news/c_2022/2022/20220224-1.html,English version 令和４年２月２４日 証券取引等監視委員会 テラ株式会社株券に係る内部者取引事件の告発について（１） 証券取引等監視委員会は、本日、金融商品取引法違反（内部者取引）の嫌疑で、嫌疑者１名を東京地方検察庁に告発した。告発の対象となった犯則事実については下記のとおり。 １．告発の対象となった犯則事実 犯則嫌疑者Ａは、東京証券取引所の有価証券市場に株券を上場していたテラ株式会社（以下「テラ社」という。）との間で、新型コロナウイルス感染症肺炎に対する間葉系幹細胞を用いた治療法の開発に関する共同研究に係る業務提携契約の交渉をしていたＣＥＮＥＧＥＮＩＣＳ ＪＡＰＡＮ株式会社（以下「セネジャパン社」という。）の役員から、令和２年４月中旬頃、同人が同契約の交渉に関し知った、テラ社がセネジャパン社との間で業務上の提携を行うことについての決定をした旨の重要事実の伝達を受け、法定の除外事由がないのに、同事実の公表前である同月中旬頃、証券会社を介し、東京証券取引所及び私設取引システムにおいて、自己名義で、テラ社の株券合計６５００株を代金合計約９０万円で買い付けたものである。 ２．関連条文 金融商品取引法 同法第１９７条の２第１３号、第１６６条第３項、同条第１項第４号、同条第２項第１号タ、同法施行令第２８条第１号 法定刑：５年以下の懲役若しくは５００万円以下の罰金又はこれを併科,1
2022-02-24,2020/05/21-2020/05/31,テラ株式会社,1433,テラ株式会社株券に係る内部者取引事件の告発について（３）,https://www.fsa.go.jp/sesc/news/c_2022/2022/20220224-3.html,English version 令和４年２月２４日 証券取引等監視委員会 テラ株式会社株券に係る内部者取引事件の告発について（３） 証券取引等監視委員会は、本日、金融商品取引法違反（内部者取引）の嫌疑で、嫌疑法人１社及び嫌疑者１名を東京地方検察庁に告発した。告発の対象となった犯則事実については下記のとおり。 １．告発の対象となった犯則事実 犯則嫌疑法人内田建設株式会社は、不動産の売買、仲介、管理、賃借業務等を目的とする会社、犯則嫌疑者Ａは、犯則嫌疑法人の代表取締役であるが、東京証券取引所の有価証券市場に株券を上場していたテラ株式会社（以下「テラ社」という。）との間で、新型コロナウイルス感染症肺炎に対する間葉系幹細胞を用いた治療法の開発に関する共同研究に係る業務提携契約を締結していたＣＥＮＥＧＥＮＩＣＳ　ＪＡＰＡＮ株式会社の役員から、令和２年５月下旬頃、同人が同契約の履行に関し知った、同契約に基づき行われていた臨床試験において１例目の投与患者の症状に改善が認められたなどのテラ社の運営、業務又は財産に関する重要な事実であって投資者の投資判断に著しい影響を及ぼす重要事実の伝達を受け、法定の除外事由がないのに、犯則嫌疑法人の業務及び財産に関し、同事実の公表前である同月下旬頃、証券会社を介し、東京証券取引所において、犯則嫌疑法人名義で、テラ社の株券合計２万株を代金合計約１７４０万円で買い付けたものである。 ２．関連条文 金融商品取引法 同法第１９７条の２第１３号、第１６６条第３項、同条第１項第４号、同条第２項第４号、第２０７条第１項第２号 法定刑： 法人につき　５億円以下の罰金 個人につき　５年以下の懲役若しくは５００万円以下の罰金又はこれを併科,1
2022-01-28,2020/09/18-2020/09/30,株式会社レオパレス２１,8848,株式会社レオパレス２１社員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2022/2022/20220128-1.html,"English version 令和4年1月28日 証券取引等監視委員会 株式会社レオパレス２１社員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社レオパレス２１社員からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社レオパレス２１（以下「レオパレス」という。）の社員甲から、同人がその職務に関し知った、レオパレスの業務執行を決定する機関が、同社の発行する株式を引き受ける者の募集を行うことについての決定をした旨の重要事実の伝達を受けながら、上記重要事実の公表がされた令和２年９月３０日午後５時頃より前の同月１８日から同月３０日午後１時１６分頃までの間、自己の計算において、レオパレス株式合計１８万株を買付価額合計３００９万７４３０円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、１８５０万円である。 計算方法の詳細については、 別紙 のとおり。 （別図） ○違反行為事実の概要について （クリックすると拡大されます） （別紙） ○課徴金の額の計算方法について １．金融商品取引法第１７５条第１項第２号の規定により、当該有価証券の買付けについて、業務等に関する重要事 実の公表がされた後２週間における最も高い価格（270円）に当該有価証券の買付けの数量を乗じて得た額から、 当該有価証券の買付けをした価格にその数量を乗じて得た額を控除した額。 （270円×180,000株） －(153.8円×8,600株＋153.9円×8,500株＋154円×12,900株＋159円×30,000株＋165円×40,000株 ＋176円×50,000株＋177円×30,000株） ＝18,502,570円 ２．金融商品取引法第１７６条第２項の規定により、上記１．で計算した額の１万円未満の端数を切捨て。",1
2022-01-21,2020/01/20-2020/02/28,三井製糖株式会社,2109,三井製糖株式会社との契約締結交渉者の役員による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2022/2022/20220121-2.html,"English version 令和4年1月21日 証券取引等監視委員会 三井製糖株式会社との契約締結交渉者の役員による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、三井製糖株式会社との契約締結交渉者の役員による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、日本甜菜製糖株式会社（以下「日本甜菜製糖」という。）の役員であった者であるが、三井製糖株式会社（令和３年４月１日にＤＭ三井製糖ホールディングス株式会社に商号変更。以下「三井製糖」という。）と日本甜菜製糖株式の取得を伴う業務上の提携に係る契約の締結の交渉に関し、三井製糖の業務執行を決定する機関が、日本甜菜製糖と業務上の提携を行うことについての決定をした旨の重要事実を知りながら、上記重要事実の公表がされた令和２年３月２５日より前の同年１月２０日から同年２月２８日までの間、自己の計算において、三井製糖株式合計１０００株を買付価額合計１９４万９４９０円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、２７万円である。 計算方法の詳細については、 別紙 のとおり。 ４．その他 本件については、日本取引所自主規制法人より提供された情報等を参考として、実態解明を行ったものである。 （別図） ○違反行為事実の概要について （クリックすると拡大されます） （別紙） ○課徴金の額の計算方法について １．金融商品取引法第１７５条第１項第２号の規定により、当該有価証券の買付けについて、業務等に関する重要事　実の公表がされた後２週間における最も高い価格（2,223円）に当該有価証券の買付けの数量を乗じて得た額から、当該有価証券の買付けをした価格にその数量を乗じて得た額を控除した額。 （2,223円×1,000株） －(1,904.9円×100株＋1,905円×400株＋1,906円×200株＋1,978円×100株 ＋1,979円×100株＋2,201円×100株） ＝273,510円 ２．金融商品取引法第１７６条第２項の規定により、上記１．で計算した額の１万円未満の端数を切捨て。",1
2023-11-21,2021/01/14-2021/02/19,株式会社エイチーム,3662,株式会社エイチームとの契約締結交渉者の社員から伝達を受けた者による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231121-1.html,English version 令和5年11月21日 証券取引等監視委員会 株式会社エイチームとの契約締結交渉者の社員から伝達を受けた者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社エイチームとの契約締結交渉者の社員から伝達を受けた者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社スクウェア・エニックス（以下「スクエニ」という。）の社員らが、株式会社エイチーム（以下「エイチーム」という。）とスクエニが共同で進めていたゲームタイトル「ＦＩＮＡＬ　ＦＡＮＴＡＳＹ」の関連作品となるスマートデバイス向け新作ゲーム（以下「本件ゲーム」という。）の開発に係る業務提携契約の履行及び本件ゲームの配信開始後にその配信等を共同して運営していく旨の業務提携契約の交渉に関し知り、その後、スクエニの社員であった甲が職務に関し知った、(1)本件ゲームの共同開発が配信開始を見込める段階まで進捗したことなどのエイチームの運営、業務又は財産に関する重要な事実であって投資者の投資判断に著しい影響を及ぼす重要事実及び(2)エイチームの業務執行を決定する機関が前記交渉に係る業務上の提携を行うことについての決定をした旨のエイチームの業務等に関する重要事実の伝達を、知人であった甲から受けながら、前記各重要事実の公表がされた令和３年２月２７日より前の同年１月１４日から同年２月１９日までの間、エイチーム株式合計１万株を、自己の計算において、買付価額合計１１８６万５６０円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、４９２万円である。 計算方法の詳細については、 別紙 のとおり。 ４．その他 社員甲については、令和４年１２月２６日、エイチーム株式に係る内部者取引及び課徴金納付命令対象者に対する情報伝達行為の嫌疑で、東京地方検察庁に告発済みである。 （クリックすると拡大されます）,1
2023-10-27,2022/04/15-2022/04/28,株式会社日本製鋼所,5631,株式会社日本製鋼所の子会社との契約締結者２法人の各社員２名及び同子会社との契約締結者からの情報受領者による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20231027-1.html,English version 令和５年１０月２７日 証券取引等監視委員会 株式会社日本製鋼所の子会社との契約締結者２法人の各社員２名及び同子会社との契約締結者からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社日本製鋼所の子会社との契約締結者２法人の各社員２名及び同子会社との契約締結者からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 (１)　課徴金納付命令対象者（１）について 課徴金納付命令対象者（１）は、Ａ社の社員であったが、同社の社員らが、株式会社日本製鋼所（以下「日本製鋼所」という。）の子会社である日本製鋼所Ｍ＆Ｅ株式会社（以下「Ｍ＆Ｅ社」という。）とＡ社との間で締結した取引基本契約の履行に関し知った、Ｍ＆Ｅ社が製造及び販売していたタービン・発電機用ローターシャフト等の製品の一部で品質検査の数値の改ざんなどが判明した旨のＭ＆Ｅ社の運営、業務又は財産に関する重要な事実であって投資者の投資判断に著しい影響を及ぼす事実を、その職務に関し知りながら、上記重要事実の公表がされた令和４年５月９日より前の同年４月１５日から同月２８日までの間、自己の計算において、日本製鋼所株式合計１５００株を、売付価額合計５５４万６５００円で売り付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者（１）が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 (２)　課徴金納付命令対象者（２）について 課徴金納付命令対象者（２）は、Ｂ社の社員であったが、同社の社員らが、Ｍ＆Ｅ社とＢ社との間で締結した取引基本契約の履行に関し知った、Ｍ＆Ｅ社が製造及び販売していたタービン・発電機用ローターシャフト等の製品の一部で品質検査の数値の改ざんなどが判明した旨のＭ＆Ｅ社の運営、業務又は財産に関する重要な事実であって投資者の投資判断に著しい影響を及ぼす事実を、その職務に関し知りながら、上記重要事実の公表がされた令和４年５月９日より前の同年４月２０日から同年５月６日までの間、自己の計算において、日本製鋼所株式合計６００株を、売付価額合計２２０万６１００円で売り付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者（２）が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 (３)　課徴金納付命令対象者（３）について 課徴金納付命令対象者（３）は、Ｄ社の社員であったが、Ｃ社の社員及び役員らが、Ｍ＆Ｅ社とＣ社との間で締結していた取引基本契約の履行に関し知り、その後、Ｃ社の役員からＤ社役員が職務上伝達を受けた、Ｍ＆Ｅ社が製造及び販売していたタービン・発電機用ローターシャフト等の製品の一部で品質検査の数値の改ざんなどが判明した旨のＭ＆Ｅ社の運営、業務又は財産に関する重要な事実であって投資者の投資判断に著しい影響を及ぼす事実を、その職務に関し知りながら、上記重要事実の公表がされた令和４年５月９日より前の同月６日、自己の計算において、日本製鋼所株式合計２０００株を、売付価額合計７３３万５０００円で売り付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者（３）が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、下記のとおりである。 課徴金納付命令対象者（１）１８５万円 課徴金納付命令対象者（２）７２万円 課徴金納付命令対象者（３）２４１万円 計算方法の詳細については、 別紙 のとおり。 （クリックすると拡大されます）,1
2023-06-30,2021/12/06-2021/12/07,セルソース株式会社,4880,セルソース株式会社社員による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20230630-1.html,"English version 令和5年6月30日 証券取引等監視委員会 セルソース株式会社社員による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、セルソース株式会社社員による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、セルソース株式会社（以下「セルソース」という。）の社員であったが、その職務に関し、セルソースの令和２年１１月１日から令和３年１０月３１日までの事業年度の経常利益について、令和３年６月１４日に公表がされた直近の予想値（経常利益７億７１００万円）に比較して、同社が新たに算出した予想値（経常利益１０億６００万円）において、投資者の投資判断に及ぼす影響が重要なものとなる差異が生じた旨の重要事実を知りながら、同社において新たに算出した同事業年度の予想値の公表がされた令和３年１２月８日より前の同月６日から同月７日までの間、第三者名義の証券口座で自己の計算において、セルソース株式合計３００株を買付価額合計２０７万１０００円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、４４万円である。 計算方法の詳細については、 別紙 のとおり。 （別図） ○違反行為事実の概要について （クリックすると拡大されます） （別紙） ○課徴金の額の計算方法について １．金融商品取引法第１７５条第１項第２号の規定により、当該有価証券の買付けについて、業務等に関する重要事実の公表がされた後２週間における最も高い価格（8,400円）に当該有価証券の買付けの数量を乗じて得た額から、当該有価証券の買付けをした価格にその数量を乗じて得た額を控除した額。 （8,400円×300株） －(6,850円×100株＋6,930円×200株） ＝449,000円 ２．金融商品取引法第１７６条第２項の規定により、上記１．で計算した額の１万円未満の端数を切捨て、 440,000円となる。",1
2023-03-28,2020/08/13-2020/08/28,株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,7685,株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓとの契約締結交渉者の代理人による内部者取引違反行為及び取引推奨違反行為に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2023/2023/20230328-1.html,"English version 令和５年３月28日 証券取引等監視委員会 株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓとの契約締結交渉者の代理人による内部者取引違反行為及び取引推奨違反行為に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓとの契約締結交渉者の代理人による内部者取引及び取引推奨行為について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社ダイヤコーポレーション（以下「ダイヤコーポ」という。令和２年１０月３０日「株式会社タイムレス」に商号変更。）の代理人として、ダイヤコーポが、株式会社ＢｕｙＳｅｌｌ　Ｔｅｃｈｎｏｌｏｇｉｅｓ（以下「バイセル」という。）との間で行っていた株式交換契約の締結の交渉業務に従事していた者であるが、上記契約の締結の交渉に関し、バイセルの業務執行を決定する機関が、①ダイヤコーポの株式を取得して子会社化すること及び②バイセルを完全親会社とし、ダイヤコーポを完全子会社とする株式交換を行うことについての決定をした旨の重要事実を知りながら、 （１）違反行為事実Ａ 上記各事実の公表がされた令和２年８月２８日午後３時頃より前の同月１３日から同月２８日午前１０時１６分頃までの間、第三者名義の証券口座で自己の計算において、バイセル株式合計１４００株を買付価額合計３４０万４００円で買い付けたものである。 （２）違反行為事実Ｂ 遅くとも同月１１日までに、被推奨者に対し、上記各事実の公表がされる前にバイセル株式の買付けをさせることにより同人に利益を得させる目的をもって、同株式の買付けをすることを勧めたものである。 被推奨者は、上記各事実の公表がされた同月２８日より前の同月１３日、バイセル株式合計２００株を買付価額合計４４万５７００円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った 上記（１）の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第１項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 上記（２）の行為は、金融商品取引法第１７５条の２第１項に規定する「第１６７条の２第１項の規定に違反して、同項の伝達をし、又は同項の買付け等をすることを勧める」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、３０３万円である。 計算方法の詳細については、 別紙 のとおり。 （別図） ○違反行為事実の概要について （クリックすると拡大されます） （別紙） ○課徴金の額の計算方法について １．違反行為事実Ａに係る課徴金の額 （１）金融商品取引法第１７５条第１項第２号の規定により、当該有価証券の買付けについて、業務等に関する重要事実の公表がされた後２週間における最も高い価格（4,440円）に当該有価証券の買付けの数量を乗じて得た額から、当該有価証券の買付けをした価格にその数量を乗じて得た額を控除した額。 （4,440円×1,400株） －(2,153円×200株＋2,184円×200株＋2,335円×400株＋2,590円×200株＋2,700円×200株＋2,705円×200株） ＝2,815,600円 （２）金融商品取引法第１７６条第２項の規定により、上記（１）で計算した額の１万円未満の端数を切捨て、2,810,000円となる。 ２．違反行為事実Ｂに係る課徴金の額 （１）金融商品取引法第１７５条の２第１項第３号の規定により、当該違反行為により当該情報受領者等が行った当該買付けによって得た利得相当額に２分の１を乗じて得た額。 利得相当額とは、同条第３項第２号の規定により、情報受領者等が特定有価証券等の買付けをした場合、当該特定有価証券等の買付けについて、業務等に関する重要事実の公表がされた後２週間における最も高い価格（4,440円）に当該特定有価証券等の買付けの数量を乗じて得た額から、当該特定有価証券等の買付けをした価格にその数量を乗じて得た額を控除した額。 {(4,440円×200株） －(2,228円×100株＋2,229円×100株)}×1/2 ＝221,150円 （２）金融商品取引法第１７６条第２項の規定により、上記（１）で計算した額の１万円未満の端数を切捨て、220,000円となる。 ３．上記１．及び２．により算定した額の合計 2,810,000円＋220,000円＝3,030,000円となる。",1
2024-12-23,2024/01/29-2024/02/02,ＫＤＤＩ株式会社,9433,東京証券取引所社員が関与した内部者取引事件の告発について,https://www.fsa.go.jp/sesc/news/c_2024/2024/20241223-2.html,English version 令和６年１２月２３日 証券取引等監視委員会 東京証券取引所社員が関与した内部者取引事件の告発について 証券取引等監視委員会は、本日、金融商品取引法違反（内部者取引、情報伝達）の嫌疑で、嫌疑者２名を東京地方検察庁に告発した。告発の対象となった犯則事実については下記のとおり。 １．告発の対象となった犯則事実 犯則嫌疑者Ａは、株式会社東京証券取引所（以下「東京証券取引所」という。）上場部開示業務室に勤務していた同社の従業員であり、犯則嫌疑者Ｂは、Ａの実父であるが 第１　Ａは、令和６年１月２５日頃及び同月２６日頃、その職務に関し、東京証券取引所の従業員らが、ＫＤＤＩ株式会社（以下「ＫＤＤＩ」という。）が東京証券取引所と締結した株券上場契約の履行に関し知った、ＫＤＤＩの業務執行を決定する機関が、東京証券取引所が開設する有価証券市場に株券を上場していた株式会社ローソン（以下「ローソン」という。）の株券の公開買付けを行うことについての決定をした旨の公開買付けの実施に関する事実を知り、あらかじめローソンの株券を買い付けさせて利益を得させる目的をもって、同月２９日頃から同月３０日頃までの間に、Ｂに対し、同公開買付けの実施に関する事実を伝達したものであり、これにより伝達を受けた同人が、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同日から同年２月２日までの間、証券会社を介し、東京証券取引所等において、同人名義で、ローソンの株券合計１２００株を代金合計約１０２０万円で買い付け 第２　Ｂは、同年１月２９日頃から同月３０日頃までの間に、Ａから、同人がその職務に関し知った前記第１記載の公開買付けの実施に関する事実の伝達を受け、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同日から同年２月２日までの間、証券会社を介し、東京証券取引所等において、Ｂ名義で、ローソンの株券合計１２００株を代金合計約１０２０万円で買い付け 第３　Ａは、同年３月２５日頃、ヒューリック株式会社（以下「ヒューリック」という。）が東京証券取引所と締結した株券上場契約の履行に関し、ヒューリックの業務執行を決定する機関が、東京証券取引所が開設する有価証券市場に株券を上場していた株式会社リソー教育（以下「リソー教育」という。）の株券の公開買付けを行うことについての決定をした旨の公開買付けの実施に関する事実を知り、あらかじめリソー教育の株券を買い付けさせて利益を得させる目的をもって、同月２８日頃、Ｂに対し、同公開買付けの実施に関する事実を伝達したものであり、これにより伝達を受けた同人が、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同月２９日及び同年４月１日、証券会社を介し、東京証券取引所等において、同人名義で、リソー教育の株券合計１万１０００株を代金合計約２４４万円で買い付け 第４　Ｂは、同年３月２８日頃、Ａから、同人が同契約の履行に関し知った前記第３記載の公開買付けの実施に関する事実の伝達を受け、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同月２９日及び同年４月１日、証券会社を介し、東京証券取引所等において、Ｂ名義で、リソー教育の株券合計１万１０００株を代金合計約２４４万円で買い付け 第５　Ａは、同年３月２９日頃、その職務に関し、東京証券取引所の従業員らが、株式会社ＮＴＴデータ（以下「ＮＴＴデータ」という。）の親会社である株式会社ＮＴＴデータグループが東京証券取引所と締結した株券上場契約の履行に関し知った、ＮＴＴデータの業務執行を決定する機関が、東京証券取引所が開設する有価証券市場に株券を上場していた株式会社ジャステック（以下「ジャステック」という。）の株券の公開買付けを行うことについての決定をした旨の公開買付けの実施に関する事実を知り、あらかじめジャステックの株券を買い付けさせて利益を得させる目的をもって、同日頃、Ｂに対し、同公開買付けの実施に関する事実を伝達したものであり、これにより伝達を受けた同人が、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同日及び同年４月１日、証券会社を介し、東京証券取引所等において、同人名義で、ジャステックの株券合計３０００株を代金合計約４４２万円で買い付け 第６　Ｂは、同年３月２９日頃、Ａから、同人がその職務に関し知った前記第５記載の公開買付けの実施に関する事実の伝達を受け、法定の除外事由がないのに、同公開買付けの実施に関する事実の公表前である同日及び同年４月１日、証券会社を介し、東京証券取引所等において、Ｂ名義で、ジャステックの株券合計３０００株を代金合計約４４２万円で買い付け たものである。 ２．関連条文 金融商品取引法 第１、第３、第５　同法第１９７条の２第１５号、第１６７条の２第２項 第２、第６　　　　同法第１９７条の２第１３号、第１６７条第３項、 同条第１項第６号 第４　　　　　　　同法第１９７条の２第１３号、第１６７条第３項、 同条第１項第４号 法定刑：５年以下の懲役若しくは５００万円以下の罰金又はこれを併科,1
2024-09-13,2022/09/20-2022/09/21,株式会社ミンカブ・ジ・インフォノイド,4436,株式会社ミンカブ・ジ・インフォノイド役員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について,https://www.fsa.go.jp/sesc/news/c_2024/2024/20240913-1.html,English version 令和6年9月13日 証券取引等監視委員会 株式会社ミンカブ・ジ・インフォノイド役員からの情報受領者による内部者取引に対する課徴金納付命令の勧告について １．勧告の内容 証券取引等監視委員会は、株式会社ミンカブ・ジ・インフォノイド役員からの情報受領者による内部者取引について検査した結果、下記のとおり法令違反の事実が認められたので、本日、内閣総理大臣及び金融庁長官に対して、金融庁設置法第２０条第１項の規定に基づき、課徴金納付命令を発出するよう勧告を行った。 ２．法令違反の事実関係 課徴金納付命令対象者は、株式会社ミンカブ・ジ・インフォノイド（以下「ミンカブ」という。）の役員であった者から、同人がその職務に関し知った、ミンカブの業務執行を決定する機関が、ＬＩＮＥ株式会社によって新たに設立される会社の全株式を取得し、同社をミンカブの完全子会社とすることについての決定をした旨の重要事実の伝達を受けながら、当該重要事実の公表がされた令和４年９月２８日より前の同月２０日及び同月２１日、ミンカブ株式合計１２００株を、自己の計算において、買付価額合計２３４万８１００円で買い付けたものである。 違反行為事実の概要については、 別図 のとおり。 課徴金納付命令対象者が行った上記の行為は、金融商品取引法第１７５条第１項に規定する「第１６６条第３項の規定に違反して、同条第１項に規定する売買等をした」行為に該当すると認められる。 ３．課徴金の額の計算 上記の違反行為に対し、金融商品取引法に基づき納付を命じられる課徴金の額は、３５万円である。 計算方法の詳細については、 別紙 のとおり。 （クリックすると拡大されます）,1
